Date,Cyano,Green.Algae,Diatoms,Total.Conc,Reflection,Mesocosm.No,Pred.Treatment,Heat.Treatment,Treatment,Rep,Period
10/08/2019,0.78,0,3.42,4.2,1,14,Absent,Future,2,8,Recovery
10/08/2019,0.84,0,3.06,3.9,10,15,Present,Future,1,7.1,Recovery
10/08/2019,0.83,0,3.61,4.44,4,15,Present,Future,1,7.2,Recovery
10/08/2019,0.91,0,2.81,3.72,13,15,Present,Future,1,7,Recovery
10/08/2019,0.75,0,2.78,3.53,9,16,Present,Future,1,8.1,Recovery
10/08/2019,0.97,0,3.67,4.64,8,16,Present,Future,1,8.2,Recovery
10/08/2019,1.1,0,4,5.1,9,16,Present,Future,1,8,Recovery
10/08/2019,0.57,0,2.43,3,3,17,Absent,Current,4,1,Recovery
10/08/2019,0.43,0,3.23,3.66,1,18,Absent,Current,4,2.1,Recovery
10/08/2019,0.53,0,2.57,3.1,1,18,Absent,Current,4,2.2,Recovery
10/08/2019,0.22,0,1.27,1.49,5,18,Absent,Current,4,2,Recovery
10/08/2019,0.86,0,3.1,3.96,5,19,Present,Current,3,1.1,Recovery
10/08/2019,1.02,0,3.49,4.51,4,19,Present,Current,3,1.2,Recovery
10/08/2019,1.01,0,4.43,5.44,2,19,Present,Current,3,1,Recovery
10/08/2019,0.5,0,1.99,2.49,7,20,Present,Current,3,2.1,Recovery
10/08/2019,0.71,0,3.12,3.83,3,20,Present,Current,3,2.2,Recovery
10/08/2019,0.56,0,3.07,3.63,12,20,Present,Current,3,2,Recovery
10/08/2019,0.88,0,3.7,4.58,3,21,Absent,Current,4,3.1,Recovery
10/08/2019,0.58,0,2.87,3.45,4,21,Absent,Current,4,3.2,Recovery
10/08/2019,0.55,0,3.34,3.89,0,21,Absent,Current,4,3,Recovery
10/08/2019,1,0,3.83,4.83,2,22,Absent,Current,4,4.1,Recovery
10/08/2019,0.75,0,3.7,4.45,3,22,Absent,Current,4,4.2,Recovery
10/08/2019,0.74,0,2.95,3.69,0,22,Absent,Current,4,4,Recovery
10/08/2019,0.7,0,2.68,3.38,12,23,Present,Current,3,3.1,Recovery
10/08/2019,0.88,0,3.73,4.61,4,23,Present,Current,3,3.2,Recovery
10/08/2019,0.97,0,3.35,4.32,10,23,Present,Current,3,3,Recovery
10/08/2019,0.71,0,2.75,3.46,10,24,Present,Current,3,4.1,Recovery
10/08/2019,1.02,0,3.71,4.73,8,24,Present,Current,3,4.2,Recovery
10/08/2019,0.91,0,2.94,3.85,10,24,Present,Current,3,4,Recovery
10/08/2019,0.91,0,3.93,4.84,5,25,Absent,Current,4,5.1,Recovery
10/08/2019,0.63,0,2.87,3.5,9,25,Absent,Current,4,5.2,Recovery
10/08/2019,0.86,0,3.3,4.16,1,25,Absent,Current,4,5,Recovery
10/08/2019,0.42,0,2.51,2.93,5,26,Absent,Current,4,6.1,Recovery
10/08/2019,0.48,0,3.39,3.87,1,26,Absent,Current,4,6.2,Recovery
10/08/2019,0.52,0,2.34,2.86,2,26,Absent,Current,4,6,Recovery
10/08/2019,0.73,0,3.36,4.09,4,27,Present,Current,3,5.1,Recovery
10/08/2019,0.68,0,3.72,4.4,3,27,Present,Current,3,5.2,Recovery
10/08/2019,0.76,0,3.35,4.11,5,27,Present,Current,3,5,Recovery
10/08/2019,0.81,0,3.83,4.64,3,28,Present,Current,3,6.1,Recovery
10/08/2019,0.81,0,3.61,4.42,3,28,Present,Current,3,6.2,Recovery
10/08/2019,0.75,0,3.39,4.14,9,28,Present,Current,3,6,Recovery
10/08/2019,0.63,0,2.64,3.27,1,29,Absent,Current,4,7.1,Recovery
10/08/2019,0.64,0,2.7,3.34,0,29,Absent,Current,4,7.2,Recovery
10/08/2019,0.57,0,2.38,2.95,0,29,Absent,Current,4,7,Recovery
10/08/2019,0.58,0,2.82,3.4,2,30,Absent,Current,4,8.1,Recovery
10/08/2019,0.6,0,2.79,3.39,1,30,Absent,Current,4,8.2,Recovery
10/08/2019,0.57,0,3.46,4.03,0,30,Absent,Current,4,8,Recovery
10/08/2019,0.93,0,3.59,4.52,9,31,Present,Current,3,7.1,Recovery
10/08/2019,1.2,0,2.93,4.13,11,31,Present,Current,3,7.2,Recovery
10/08/2019,1.08,0,3.76,4.84,14,31,Present,Current,3,7,Recovery
10/08/2019,0.95,0,3.27,4.22,6,32,Present,Current,3,8.1,Recovery
10/08/2019,1.09,0,4,5.09,6,32,Present,Current,3,8.2,Recovery
10/08/2019,0.87,0,3.47,4.34,5,32,Present,Current,3,8,Recovery
10/08/2019,0.82,0,3.64,4.46,1,33,Absent,Ambient,6,1.1,Ambient.2
10/08/2019,0.7,0,3.06,3.76,2,33,Absent,Ambient,6,1.2,Ambient.2
10/08/2019,0.63,0,3.18,3.81,0,33,Absent,Ambient,6,1,Ambient.2
10/08/2019,0.87,0,3.76,4.63,2,34,Absent,Ambient,6,2.1,Ambient.2
10/08/2019,0.89,0,4.73,5.62,2,34,Absent,Ambient,6,2.2,Ambient.2
10/08/2019,0.57,0,3.38,3.95,0,34,Absent,Ambient,6,2,Ambient.2
10/08/2019,0.98,0,3.39,4.37,5,35,Present,Ambient,5,1.1,Ambient.2
10/08/2019,1.08,0,4.32,5.4,6,35,Present,Ambient,5,1.2,Ambient.2
10/08/2019,0.99,0,3.74,4.73,11,35,Present,Ambient,5,1,Ambient.2
10/08/2019,1.06,0,3.12,4.18,5,36,Present,Ambient,5,2.1,Ambient.2
10/08/2019,0.66,0,3.01,3.67,6,36,Present,Ambient,5,2.2,Ambient.2
10/08/2019,0.88,0,3.64,4.52,1,36,Present,Ambient,5,2,Ambient.2
10/08/2019,0.72,0,2.82,3.54,4,37,Absent,Ambient,6,3.1,Ambient.2
10/08/2019,0.42,0,2.71,3.13,3,37,Absent,Ambient,6,3.2,Ambient.2
10/08/2019,0.61,0,3.37,3.98,0,37,Absent,Ambient,6,3,Ambient.2
10/08/2019,0.56,0,2.24,2.8,5,38,Absent,Ambient,6,4.1,Ambient.2
10/08/2019,0.6,0,2.84,3.44,3,38,Absent,Ambient,6,4.2,Ambient.2
10/08/2019,0.72,0,3.52,4.24,1,38,Absent,Ambient,6,4,Ambient.2
10/08/2019,0.52,0,1.87,2.39,5,39,Present,Ambient,5,3.1,Ambient.2
10/08/2019,0.87,0,3.5,4.37,4,39,Present,Ambient,5,3.2,Ambient.2
10/08/2019,0.53,0,3.12,3.65,7,39,Present,Ambient,5,3,Ambient.2
10/08/2019,0.95,0,4.01,4.96,3,40,Present,Ambient,5,4.1,Ambient.2
10/08/2019,0.77,0,2.96,3.73,9,40,Present,Ambient,5,4.2,Ambient.2
10/08/2019,0.84,0,3.64,4.48,5,40,Present,Ambient,5,4,Ambient.2
10/08/2019,0.82,0,3.3,4.12,3,41,Absent,Ambient,6,5.1,Ambient.2
10/08/2019,0.91,0,3.22,4.13,3,41,Absent,Ambient,6,5.2,Ambient.2
10/08/2019,0.66,0,2.6,3.26,1,41,Absent,Ambient,6,5,Ambient.2
10/08/2019,0.62,0,2.18,2.8,3,42,Absent,Ambient,6,6.1,Ambient.2
10/08/2019,0.55,0,3.03,3.58,2,42,Absent,Ambient,6,6.2,Ambient.2
10/08/2019,0.46,0,2.47,2.93,0,42,Absent,Ambient,6,6,Ambient.2
10/08/2019,0.92,0,4.16,5.08,5,43,Present,Ambient,5,5.1,Ambient.2
10/08/2019,0.71,0,2.64,3.35,6,43,Present,Ambient,5,5.2,Ambient.2
10/08/2019,0.9,0,3.55,4.45,7,43,Present,Ambient,5,5,Ambient.2
10/08/2019,0.66,0,2.96,3.62,5,44,Present,Ambient,5,6.1,Ambient.2
10/08/2019,0.94,0,3.5,4.44,8,44,Present,Ambient,5,6.2,Ambient.2
10/08/2019,0.75,0,3.1,3.85,8,44,Present,Ambient,5,6,Ambient.2
10/08/2019,0.53,0,2.94,3.47,3,45,Absent,Ambient,6,7.1,Ambient.2
10/08/2019,0.71,0,3.49,4.2,1,45,Absent,Ambient,6,7.2,Ambient.2
10/08/2019,0.54,0,2.77,3.31,1,45,Absent,Ambient,6,7,Ambient.2
10/08/2019,0.72,0,2.5,3.22,1,46,Absent,Ambient,6,8.1,Ambient.2
10/08/2019,0.57,0,3.58,4.15,0,46,Absent,Ambient,6,8.2,Ambient.2
10/08/2019,0.48,0,4.24,4.72,1,46,Absent,Ambient,6,8,Ambient.2
10/08/2019,0.73,0,2.68,3.41,5,47,Present,Ambient,5,7.1,Ambient.2
10/08/2019,0.85,0,2.78,3.63,4,47,Present,Ambient,5,7.2,Ambient.2
10/08/2019,0.84,0,3.12,3.96,7,47,Present,Ambient,5,7,Ambient.2
10/08/2019,1.15,0,4.88,6.03,4,48,Present,Ambient,5,8.1,Ambient.2
10/08/2019,1.65,0,3.85,5.5,5,48,Present,Ambient,5,8.2,Ambient.2
10/08/2019,0.94,0,3.53,4.47,3,48,Present,Ambient,5,8,Ambient.2
11/08/2019,0.48,0,1.96,2.44,0,1,Absent,Future,2,1,Recovery
11/08/2019,0.52,0,3.04,3.56,1,2,Absent,Future,2,2.1,Recovery
11/08/2019,0.4,0,2.33,2.73,7,2,Absent,Future,2,2.2,Recovery
11/08/2019,0.41,0,2.54,2.95,2,2,Absent,Future,2,2,Recovery
11/08/2019,0.57,0,2.31,2.88,9,3,Present,Future,1,1.1,Recovery
11/08/2019,0.94,0,2.79,3.73,9,3,Present,Future,1,1.2,Recovery
11/08/2019,0.47,0,2.24,2.71,4,3,Present,Future,1,1,Recovery
11/08/2019,0.47,0,1.68,2.15,13,4,Present,Future,1,2.1,Recovery
11/08/2019,0.77,0,3.01,3.78,6,4,Present,Future,1,2.2,Recovery
11/08/2019,0.86,0,3.6,4.46,5,4,Present,Future,1,2,Recovery
11/08/2019,0.61,0,1.9,2.51,11,5,Absent,Future,2,3.1,Recovery
11/08/2019,0.52,0,1.98,2.5,9,5,Absent,Future,2,3.2,Recovery
11/08/2019,0.47,0,3.34,3.81,2,5,Absent,Future,2,3,Recovery
11/08/2019,0.66,0,2.78,3.44,5,6,Absent,Future,2,4.1,Recovery
11/08/2019,0.45,0,1.99,2.44,5,6,Absent,Future,2,4.2,Recovery
11/08/2019,0.47,0,2.08,2.55,5,6,Absent,Future,2,4,Recovery
11/08/2019,0.88,0,3.35,4.23,5,7,Present,Future,1,3.1,Recovery
11/08/2019,0.77,0,3.41,4.18,6,7,Present,Future,1,3.2,Recovery
11/08/2019,0.72,0,3.07,3.79,6,7,Present,Future,1,3,Recovery
11/08/2019,0.61,0,1.27,1.88,13,8,Present,Future,1,4.1,Recovery
11/08/2019,0.58,0,2,2.58,11,8,Present,Future,1,4.2,Recovery
11/08/2019,0.69,0,1.66,2.35,6,8,Present,Future,1,4,Recovery
11/08/2019,0.63,0,2.27,2.9,2,9,Absent,Future,2,5.1,Recovery
11/08/2019,0.88,0,3.25,4.13,0,9,Absent,Future,2,5.2,Recovery
11/08/2019,0.52,0,2.02,2.54,1,9,Absent,Future,2,5,Recovery
11/08/2019,0.42,0,1.33,1.75,2,10,Absent,Future,2,6.1,Recovery
11/08/2019,0.56,0,2.12,2.68,2,10,Absent,Future,2,6.2,Recovery
11/08/2019,0.48,0,1.91,2.39,1,10,Absent,Future,2,6,Recovery
11/08/2019,0.56,0,1.86,2.42,11,11,Present,Future,1,5.1,Recovery
11/08/2019,0.5,0,1.65,2.15,7,11,Present,Future,1,5.2,Recovery
11/08/2019,0.54,0,1.47,2.01,10,11,Present,Future,1,5,Recovery
11/08/2019,0.79,0,2.98,3.77,3,12,Present,Future,1,6.1,Recovery
11/08/2019,0.51,0,2.35,2.86,4,12,Present,Future,1,6.2,Recovery
11/08/2019,0.71,0,2.85,3.56,5,12,Present,Future,1,6,Recovery
11/08/2019,0.7,0,2.77,3.47,1,13,Absent,Future,2,7.1,Recovery
11/08/2019,0.63,0,3.72,4.35,1,13,Absent,Future,2,7.2,Recovery
11/08/2019,0.31,0,1.65,1.96,3,13,Absent,Future,2,7,Recovery
11/08/2019,0.47,0,1.93,2.4,3,14,Absent,Future,2,8.1,Recovery
11/08/2019,0.62,0,3.44,4.06,1,14,Absent,Future,2,8.2,Recovery
11/08/2019,0.67,0,2.53,3.2,2,14,Absent,Future,2,8,Recovery
11/08/2019,0.93,0,3.76,4.69,6,15,Present,Future,1,7.1,Recovery
11/08/2019,0.56,0,2.72,3.28,5,15,Present,Future,1,7.2,Recovery
11/08/2019,0.69,0,2.02,2.71,14,15,Present,Future,1,7,Recovery
11/08/2019,0.8,0,2.98,3.78,9,16,Present,Future,1,8.1,Recovery
11/08/2019,0.79,0,3.3,4.09,8,16,Present,Future,1,8.2,Recovery
11/08/2019,0.87,0,3.12,3.99,7,16,Present,Future,1,8,Recovery
11/08/2019,0.46,0,1.88,2.34,4,17,Absent,Current,4,1,Recovery
11/08/2019,0.45,0,3.21,3.66,1,18,Absent,Current,4,2.1,Recovery
11/08/2019,0.5,0,2.4,2.9,1,18,Absent,Current,4,2.2,Recovery
11/08/2019,0.24,0,1.37,1.61,5,18,Absent,Current,4,2,Recovery
11/08/2019,0.78,0,2.82,3.6,5,19,Present,Current,3,1.1,Recovery
11/08/2019,0.8,0,2.78,3.58,5,19,Present,Current,3,1.2,Recovery
11/08/2019,0.86,0,3.47,4.33,2,19,Present,Current,3,1,Recovery
11/08/2019,0.49,0,2,2.49,6,20,Present,Current,3,2.1,Recovery
11/08/2019,0.66,0,3.14,3.8,2,20,Present,Current,3,2.2,Recovery
11/08/2019,0.81,0,3.34,4.15,8,20,Present,Current,3,2,Recovery
11/08/2019,0.83,0,3.3,4.13,2,21,Absent,Current,4,3.1,Recovery
11/08/2019,0.58,0,2.62,3.2,2,21,Absent,Current,4,3.2,Recovery
11/08/2019,0.43,0,2.55,2.98,2,21,Absent,Current,4,3,Recovery
11/08/2019,0.73,0,2.79,3.52,2,22,Absent,Current,4,4.1,Recovery
11/08/2019,0.59,0,2.83,3.42,4,22,Absent,Current,4,4.2,Recovery
11/08/2019,0.73,0,2.54,3.27,1,22,Absent,Current,4,4,Recovery
11/08/2019,0.55,0,2.07,2.62,12,23,Present,Current,3,3.1,Recovery
11/08/2019,0.69,0,2.91,3.6,7,23,Present,Current,3,3.2,Recovery
11/08/2019,0.64,0,2.54,3.18,11,23,Present,Current,3,3,Recovery
11/08/2019,0.59,0,1.9,2.49,9,24,Present,Current,3,4.1,Recovery
11/08/2019,0.66,0,1.89,2.55,10,24,Present,Current,3,4.2,Recovery
11/08/2019,0.66,0,2.25,2.91,7,24,Present,Current,3,4,Recovery
11/08/2019,0.71,0,3.06,3.77,5,25,Absent,Current,4,5.1,Recovery
11/08/2019,0.39,0,1.44,1.83,13,25,Absent,Current,4,5.2,Recovery
11/08/2019,0.54,0,2.04,2.58,5,25,Absent,Current,4,5,Recovery
11/08/2019,0.47,0,1.74,2.21,4,26,Absent,Current,4,6.1,Recovery
11/08/2019,0.49,0,3.07,3.56,1,26,Absent,Current,4,6.2,Recovery
11/08/2019,0.43,0,1.24,1.67,2,26,Absent,Current,4,6,Recovery
11/08/2019,0.39,0,2.72,3.11,3,27,Present,Current,3,5.1,Recovery
11/08/2019,0.61,0,2.83,3.44,3,27,Present,Current,3,5.2,Recovery
11/08/2019,0.7,0,3.61,4.31,1,27,Present,Current,3,5,Recovery
11/08/2019,0.89,0,3.82,4.71,3,28,Present,Current,3,6.1,Recovery
11/08/2019,0.44,0,2.22,2.66,5,28,Present,Current,3,6.2,Recovery
11/08/2019,0.56,0,2.07,2.63,7,28,Present,Current,3,6,Recovery
11/08/2019,0.69,0,2.19,2.88,1,29,Absent,Current,4,7.1,Recovery
11/08/2019,0.57,0,2.34,2.91,0,29,Absent,Current,4,7.2,Recovery
11/08/2019,0.54,0,2.17,2.71,0,29,Absent,Current,4,7,Recovery
11/08/2019,0.56,0,2.38,2.94,1,30,Absent,Current,4,8.1,Recovery
11/08/2019,0.56,0,1.99,2.55,1,30,Absent,Current,4,8.2,Recovery
11/08/2019,0.46,0,3,3.46,0,30,Absent,Current,4,8,Recovery
11/08/2019,0.79,0,3.26,4.05,7,31,Present,Current,3,7.1,Recovery
11/08/2019,0.79,0,1.91,2.7,11,31,Present,Current,3,7.2,Recovery
11/08/2019,0.75,0,2.67,3.42,9,31,Present,Current,3,7,Recovery
11/08/2019,0.64,0,1.82,2.46,6,32,Present,Current,3,8.1,Recovery
11/08/2019,0.6,0,2.73,3.33,2,32,Present,Current,3,8.2,Recovery
11/08/2019,0.68,0,2.51,3.19,4,32,Present,Current,3,8,Recovery
11/08/2019,0.59,0,2.29,2.88,2,33,Absent,Ambient,6,1.1,Ambient.2
11/08/2019,0.63,0,2.25,2.88,1,33,Absent,Ambient,6,1.2,Ambient.2
11/08/2019,0.53,0,2.94,3.47,0,33,Absent,Ambient,6,1,Ambient.2
11/08/2019,0.54,0,3.16,3.7,1,34,Absent,Ambient,6,2.1,Ambient.2
11/08/2019,0.71,0,3.29,4,2,34,Absent,Ambient,6,2.2,Ambient.2
11/08/2019,0.54,0,2.44,2.98,8,34,Absent,Ambient,6,2,Ambient.2
11/08/2019,0.58,0,2.55,3.13,5,35,Present,Ambient,5,1.1,Ambient.2
11/08/2019,0.67,0,3.02,3.69,4,35,Present,Ambient,5,1.2,Ambient.2
11/08/2019,0.57,0,2.41,2.98,7,35,Present,Ambient,5,1,Ambient.2
11/08/2019,0.75,0,1.72,2.47,6,36,Present,Ambient,5,2.1,Ambient.2
11/08/2019,0.55,0,1.52,2.07,9,36,Present,Ambient,5,2.2,Ambient.2
11/08/2019,0.51,0,1.88,2.39,0,36,Present,Ambient,5,2,Ambient.2
11/08/2019,0.53,0.09,1.88,2.5,4,37,Absent,Ambient,6,3.1,Ambient.2
11/08/2019,0.46,0,1.51,1.97,3,37,Absent,Ambient,6,3.2,Ambient.2
11/08/2019,0.65,0,2.18,2.83,0,37,Absent,Ambient,6,3,Ambient.2
11/08/2019,0.4,0.17,1.02,1.59,7,38,Absent,Ambient,6,4.1,Ambient.2
11/08/2019,0.41,0,1.54,1.95,2,38,Absent,Ambient,6,4.2,Ambient.2
11/08/2019,0.49,0,1.93,2.42,1,38,Absent,Ambient,6,4,Ambient.2
11/08/2019,0.46,0,1.33,1.79,5,39,Present,Ambient,5,3.1,Ambient.2
11/08/2019,0.51,0,1.38,1.89,9,39,Present,Ambient,5,3.2,Ambient.2
11/08/2019,0.38,0,1.33,1.71,7,39,Present,Ambient,5,3,Ambient.2
11/08/2019,0.51,0,1.78,2.29,5,40,Present,Ambient,5,4.1,Ambient.2
11/08/2019,0.46,0,2.13,2.59,6,40,Present,Ambient,5,4.2,Ambient.2
11/08/2019,0.37,0,3.12,3.49,2,40,Present,Ambient,5,4,Ambient.2
11/08/2019,0.62,0,1.76,2.38,3,41,Absent,Ambient,6,5.1,Ambient.2
11/08/2019,0.55,0,1.72,2.27,3,41,Absent,Ambient,6,5.2,Ambient.2
11/08/2019,0.65,0,1.82,2.47,4,41,Absent,Ambient,6,5,Ambient.2
11/08/2019,0.52,0.09,1.31,1.92,2,42,Absent,Ambient,6,6.1,Ambient.2
11/08/2019,0.49,0,2.77,3.26,1,42,Absent,Ambient,6,6.2,Ambient.2
11/08/2019,0.46,0,1.43,1.89,0,42,Absent,Ambient,6,6,Ambient.2
11/08/2019,0.56,0,1.91,2.47,5,43,Present,Ambient,5,5.1,Ambient.2
11/08/2019,0.46,0,1.45,1.91,6,43,Present,Ambient,5,5.2,Ambient.2
11/08/2019,0.7,0,2.59,3.29,7,43,Present,Ambient,5,5,Ambient.2
11/08/2019,0.45,0,1.9,2.35,7,44,Present,Ambient,5,6.1,Ambient.2
11/08/2019,0.63,0,2.14,2.77,6,44,Present,Ambient,5,6.2,Ambient.2
11/08/2019,0.59,0,2.14,2.73,9,44,Present,Ambient,5,6,Ambient.2
11/08/2019,0.56,0,2.37,2.93,3,45,Absent,Ambient,6,7.1,Ambient.2
11/08/2019,0.68,0,3.21,3.89,0,45,Absent,Ambient,6,7.2,Ambient.2
11/08/2019,0.72,0,2.72,3.44,1,45,Absent,Ambient,6,7,Ambient.2
11/08/2019,0.54,0,1.57,2.11,2,46,Absent,Ambient,6,8.1,Ambient.2
11/08/2019,0.67,0,2.19,2.86,1,46,Absent,Ambient,6,8.2,Ambient.2
11/08/2019,0.64,0,3.19,3.83,3,46,Absent,Ambient,6,8,Ambient.2
11/08/2019,0.46,0,1.32,1.78,7,47,Present,Ambient,5,7.1,Ambient.2
11/08/2019,0.65,0,1.64,2.29,7,47,Present,Ambient,5,7.2,Ambient.2
11/08/2019,0.5,0,1.67,2.17,6,47,Present,Ambient,5,7,Ambient.2
11/08/2019,0.82,0,2.89,3.71,3,48,Present,Ambient,5,8.1,Ambient.2
11/08/2019,0.95,0,2.09,3.04,5,48,Present,Ambient,5,8.2,Ambient.2
11/08/2019,0.65,0,2.04,2.69,8,48,Present,Ambient,5,8,Ambient.2
12/08/2019,0.42,0,2.1,2.52,1,1,Absent,Future,2,1,Recovery
12/08/2019,0.68,0,3.34,4.02,1,2,Absent,Future,2,2.1,Recovery
12/08/2019,0.52,0,2.88,3.4,5,2,Absent,Future,2,2.2,Recovery
12/08/2019,0.49,0,3.29,3.78,1,2,Absent,Future,2,2,Recovery
12/08/2019,0.57,0,3.76,4.33,4,3,Present,Future,1,1.1,Recovery
12/08/2019,0.8,0,3.25,4.05,13,3,Present,Future,1,1.2,Recovery
12/08/2019,0.57,0,2.62,3.19,5,3,Present,Future,1,1,Recovery
12/08/2019,0.83,0,3.4,4.23,11,4,Present,Future,1,2.1,Recovery
12/08/2019,0.81,0,4.07,4.88,3,4,Present,Future,1,2.2,Recovery
12/08/2019,0.93,0,4.36,5.29,6,4,Present,Future,1,2,Recovery
12/08/2019,0.8,0,3.76,4.56,7,5,Absent,Future,2,3.1,Recovery
12/08/2019,0.57,0,2.79,3.36,9,5,Absent,Future,2,3.2,Recovery
12/08/2019,0.52,0,2.94,3.46,1,5,Absent,Future,2,3,Recovery
12/08/2019,0.7,0,2.77,3.47,5,6,Absent,Future,2,4.1,Recovery
12/08/2019,0.61,0,3.6,4.21,1,6,Absent,Future,2,4.2,Recovery
12/08/2019,0.42,0,2.88,3.3,4,6,Absent,Future,2,4,Recovery
12/08/2019,0.9,0,3.64,4.54,4,7,Present,Future,1,3.1,Recovery
12/08/2019,0.88,0,3.44,4.32,5,7,Present,Future,1,3.2,Recovery
12/08/2019,0.89,0,3.76,4.65,5,7,Present,Future,1,3,Recovery
12/08/2019,0.71,0,2.02,2.73,9,8,Present,Future,1,4.1,Recovery
12/08/2019,0.99,0,3.12,4.11,9,8,Present,Future,1,4.2,Recovery
12/08/2019,0.88,0,2.97,3.85,8,8,Present,Future,1,4,Recovery
12/08/2019,0.67,0,2.99,3.66,1,9,Absent,Future,2,5.1,Recovery
12/08/2019,0.9,0,3.49,4.39,0,9,Absent,Future,2,5.2,Recovery
12/08/2019,0.62,0,3.02,3.64,1,9,Absent,Future,2,5,Recovery
12/08/2019,0.63,0,3.09,3.72,3,10,Absent,Future,2,6.1,Recovery
12/08/2019,0.76,0,3.27,4.03,3,10,Absent,Future,2,6.2,Recovery
12/08/2019,0.54,0,2.31,2.85,1,10,Absent,Future,2,6,Recovery
12/08/2019,0.71,0,2.66,3.37,10,11,Present,Future,1,5.1,Recovery
12/08/2019,0.73,0,2.4,3.13,6,11,Present,Future,1,5.2,Recovery
12/08/2019,0.65,0,2.01,2.66,12,11,Present,Future,1,5,Recovery
12/08/2019,0.63,0,2.88,3.51,2,12,Present,Future,1,6.1,Recovery
12/08/2019,0.36,0,2.42,2.78,4,12,Present,Future,1,6.2,Recovery
12/08/2019,0.75,0,3.56,4.31,3,12,Present,Future,1,6,Recovery
12/08/2019,0.68,0,3.01,3.69,0,13,Absent,Future,2,7.1,Recovery
12/08/2019,0.63,0,3.41,4.04,0,13,Absent,Future,2,7.2,Recovery
12/08/2019,0.38,0,2.13,2.51,2,13,Absent,Future,2,7,Recovery
12/08/2019,0.67,0,3.53,4.2,2,14,Absent,Future,2,8.1,Recovery
12/08/2019,0.58,0,3.07,3.65,0,14,Absent,Future,2,8.2,Recovery
12/08/2019,0.79,0,3.19,3.98,0,14,Absent,Future,2,8,Recovery
12/08/2019,1.02,0,3.55,4.57,7,15,Present,Future,1,7.1,Recovery
12/08/2019,0.77,0,3.2,3.97,4,15,Present,Future,1,7.2,Recovery
12/08/2019,0.93,0,2.43,3.36,12,15,Present,Future,1,7,Recovery
12/08/2019,0.91,0,3.53,4.44,9,16,Present,Future,1,8.1,Recovery
12/08/2019,0.9,0,3.58,4.48,6,16,Present,Future,1,8.2,Recovery
12/08/2019,1.01,0,3.7,4.71,7,16,Present,Future,1,8,Recovery
12/08/2019,0.58,0,2.94,3.52,1,17,Absent,Current,4,1,Recovery
12/08/2019,0.64,0,3.07,3.71,0,18,Absent,Current,4,2.1,Recovery
12/08/2019,0.44,0,2.78,3.22,1,18,Absent,Current,4,2.2,Recovery
12/08/2019,0.27,0,1.67,1.94,3,18,Absent,Current,4,2,Recovery
12/08/2019,0.95,0,3.8,4.75,3,19,Present,Current,3,1.1,Recovery
12/08/2019,0.77,0,2.83,3.6,3,19,Present,Current,3,1.2,Recovery
12/08/2019,0.75,0,3.35,4.1,1,19,Present,Current,3,1,Recovery
12/08/2019,0.48,0,1.85,2.33,9,20,Present,Current,3,2.1,Recovery
12/08/2019,0.69,0,2.8,3.49,5,20,Present,Current,3,2.2,Recovery
12/08/2019,0.57,0,2.09,2.66,10,20,Present,Current,3,2,Recovery
12/08/2019,0.6,0,3.35,3.95,2,21,Absent,Current,4,3.1,Recovery
12/08/2019,0.62,0,3.12,3.74,1,21,Absent,Current,4,3.2,Recovery
12/08/2019,0.5,0,2.92,3.42,0,21,Absent,Current,4,3,Recovery
12/08/2019,1,0,3.56,4.56,1,22,Absent,Current,4,4.1,Recovery
12/08/2019,0.72,0,3.28,4,2,22,Absent,Current,4,4.2,Recovery
12/08/2019,0.66,0,2.5,3.16,0,22,Absent,Current,4,4,Recovery
12/08/2019,0.71,0,2.84,3.55,6,23,Present,Current,3,3.1,Recovery
12/08/2019,0.9,0,3.41,4.31,7,23,Present,Current,3,3.2,Recovery
12/08/2019,1.16,0,3.4,4.56,11,23,Present,Current,3,3,Recovery
12/08/2019,0.74,0,3.13,3.87,6,24,Present,Current,3,4.1,Recovery
12/08/2019,0.63,0,3.19,3.82,5,24,Present,Current,3,4.2,Recovery
12/08/2019,0.84,0,2.96,3.8,7,24,Present,Current,3,4,Recovery
12/08/2019,0.78,0,2.7,3.48,2,25,Absent,Current,4,5.1,Recovery
12/08/2019,0.55,0,2.46,3.01,9,25,Absent,Current,4,5.2,Recovery
12/08/2019,0.66,0,2.28,2.94,2,25,Absent,Current,4,5,Recovery
12/08/2019,0.42,0,1.96,2.38,7,26,Absent,Current,4,6.1,Recovery
12/08/2019,0.44,0,2.93,3.37,3,26,Absent,Current,4,6.2,Recovery
12/08/2019,0.57,0,2.28,2.85,0,26,Absent,Current,4,6,Recovery
12/08/2019,0.66,0,2.98,3.64,6,27,Present,Current,3,5.1,Recovery
12/08/2019,0.63,0,3.44,4.07,3,27,Present,Current,3,5.2,Recovery
12/08/2019,0.72,0,3.5,4.22,2,27,Present,Current,3,5,Recovery
12/08/2019,1.15,0,4.36,5.51,5,28,Present,Current,3,6.1,Recovery
12/08/2019,0.7,0,3.06,3.76,5,28,Present,Current,3,6.2,Recovery
12/08/2019,0.72,0,2.77,3.49,7,28,Present,Current,3,6,Recovery
12/08/2019,0.69,0,2.56,3.25,0,29,Absent,Current,4,7.1,Recovery
12/08/2019,0.5,0,2.53,3.03,0,29,Absent,Current,4,7.2,Recovery
12/08/2019,0.5,0,2.25,2.75,0,29,Absent,Current,4,7,Recovery
